Time,StepCount,l1,l2,m1,m2,q1,q2,ref1,ref2,Kp1,Kd1,Ki1,Kp2,Kd2,Ki2
13.46,1346,0,0,0,0,1.57106,-1.57126,0,0,0,0,0,0,0,0
13.47,1347,0,0,0,0,1.57105,-1.57125,0,0,0,0,0,0,0,0
13.48,1348,0,0,0,0,1.57105,-1.57125,0,0,0,0,0,0,0,0
13.49,1349,0,0,0,0,1.57105,-1.57124,0,0,0,0,0,0,0,0
13.5,1350,0,0,0,0,1.57104,-1.57124,0,0,0,0,0,0,0,0
13.51,1351,0,0,0,0,1.57104,-1.57123,0,0,0,0,0,0,0,0
13.52,1352,0,0,0,0,1.57104,-1.57123,0,0,0,0,0,0,0,0
13.53,1353,0,0,0,0,1.57103,-1.57122,0,0,0,0,0,0,0,0
13.54,1354,0,0,0,0,1.57103,-1.57122,0,0,0,0,0,0,0,0
13.55,1355,0,0,0,0,1.57102,-1.57122,0,0,0,0,0,0,0,0
13.56,1356,0,0,0,0,1.57102,-1.57121,0,0,0,0,0,0,0,0
13.57,1357,0,0,0,0,1.57102,-1.57121,0,0,0,0,0,0,0,0
13.58,1358,0,0,0,0,1.57101,-1.5712,0,0,0,0,0,0,0,0
13.59,1359,0,0,0,0,1.57101,-1.5712,0,0,0,0,0,0,0,0
13.6,1360,0,0,0,0,1.57101,-1.57119,0,0,0,0,0,0,0,0
13.61,1361,0,0,0,0,1.571,-1.57119,0,0,0,0,0,0,0,0
13.62,1362,0,0,0,0,1.571,-1.57119,0,0,0,0,0,0,0,0
13.63,1363,0,0,0,0,1.57099,-1.57118,0,0,0,0,0,0,0,0
13.64,1364,0,0,0,0,1.57099,-1.57118,0,0,0,0,0,0,0,0
13.65,1365,0,0,0,0,1.57099,-1.57117,0,0,0,0,0,0,0,0
13.66,1366,0,0,0,0,1.57098,-1.57117,0,0,0,0,0,0,0,0
13.67,1367,0,0,0,0,1.57098,-1.57117,0,0,0,0,0,0,0,0
13.68,1368,0,0,0,0,1.57098,-1.57116,0,0,0,0,0,0,0,0
13.69,1369,0,0,0,0,1.57097,-1.57116,0,0,0,0,0,0,0,0
13.7,1370,0,0,0,0,1.57097,-1.57115,0,0,0,0,0,0,0,0
13.71,1371,0,0,0,0,1.57097,-1.57115,0,0,0,0,0,0,0,0
13.72,1372,0,0,0,0,1.57096,-1.57115,0,0,0,0,0,0,0,0
13.73,1373,0,0,0,0,1.57096,-1.57114,0,0,0,0,0,0,0,0
13.74,1374,0,0,0,0,1.57095,-1.57114,0,0,0,0,0,0,0,0
13.75,1375,0,0,0,0,1.57095,-1.57113,0,0,0,0,0,0,0,0
13.76,1376,0,0,0,0,1.57095,-1.57113,0,0,0,0,0,0,0,0
13.77,1377,0,0,0,0,1.57094,-1.57112,0,0,0,0,0,0,0,0
13.78,1378,0,0,0,0,1.57094,-1.57112,0,0,0,0,0,0,0,0
13.79,1379,0,0,0,0,1.57094,-1.57112,0,0,0,0,0,0,0,0
13.8,1380,0,0,0,0,1.57093,-1.57111,0,0,0,0,0,0,0,0
13.81,1381,0,0,0,0,1.57093,-1.57111,0,0,0,0,0,0,0,0
13.82,1382,0,0,0,0,1.57093,-1.57111,0,0,0,0,0,0,0,0
13.83,1383,0,0,0,0,1.57092,-1.5711,0,0,0,0,0,0,0,0
13.84,1384,0,0,0,0,1.57092,-1.5711,0,0,0,0,0,0,0,0
13.85,1385,0,0,0,0,1.57092,-1.57109,0,0,0,0,0,0,0,0
13.86,1386,0,0,0,0,1.57091,-1.57109,0,0,0,0,0,0,0,0
13.87,1387,0,0,0,0,1.57091,-1.57109,0,0,0,0,0,0,0,0
13.88,1388,0,0,0,0,1.57091,-1.57108,0,0,0,0,0,0,0,0
13.89,1389,0,0,0,0,1.5709,-1.57108,0,0,0,0,0,0,0,0
13.9,1390,0,0,0,0,1.5709,-1.57107,0,0,0,0,0,0,0,0
13.91,1391,0,0,0,0,1.5709,-1.57107,0,0,0,0,0,0,0,0
13.92,1392,0,0,0,0,1.57089,-1.57107,0,0,0,0,0,0,0,0
13.93,1393,0,0,0,0,1.57089,-1.57106,0,0,0,0,0,0,0,0
13.94,1394,0,0,0,0,1.57089,-1.57106,0,0,0,0,0,0,0,0
13.95,1395,0,0,0,0,1.57088,-1.57106,0,0,0,0,0,0,0,0
13.96,1396,0,0,0,0,1.57088,-1.57105,0,0,0,0,0,0,0,0
13.97,1397,0,0,0,0,1.57088,-1.57105,0,0,0,0,0,0,0,0
13.98,1398,0,0,0,0,1.57087,-1.57104,0,0,0,0,0,0,0,0
13.99,1399,0,0,0,0,1.57087,-1.57104,0,0,0,0,0,0,0,0
14,1400,0,0,0,0,1.57087,-1.57104,0,0,0,0,0,0,0,0
14.01,1401,0,0,0,0,1.57086,-1.57103,0,0,0,0,0,0,0,0
14.02,1402,0,0,0,0,1.57086,-1.57103,0,0,0,0,0,0,0,0
14.03,1403,0,0,0,0,1.57086,-1.57103,0,0,0,0,0,0,0,0
14.04,1404,0,0,0,0,1.57085,-1.57102,0,0,0,0,0,0,0,0
14.05,1405,0,0,0,0,1.57085,-1.57102,0,0,0,0,0,0,0,0
14.06,1406,0,0,0,0,1.57085,-1.57101,0,0,0,0,0,0,0,0
14.07,1407,0,0,0,0,1.57085,-1.57101,0,0,0,0,0,0,0,0
14.08,1408,0,0,0,0,1.57084,-1.57101,0,0,0,0,0,0,0,0
14.09,1409,0,0,0,0,1.57084,-1.571,0,0,0,0,0,0,0,0
14.1,1410,0,0,0,0,1.57084,-1.571,0,0,0,0,0,0,0,0
14.11,1411,0,0,0,0,1.57083,-1.571,0,0,0,0,0,0,0,0
14.12,1412,0,0,0,0,1.57083,-1.57099,0,0,0,0,0,0,0,0
14.13,1413,0,0,0,0,1.57083,-1.57099,0,0,0,0,0,0,0,0
14.14,1414,0,0,0,0,1.57082,-1.57099,0,0,0,0,0,0,0,0
14.15,1415,0,0,0,0,1.57082,-1.57098,0,0,0,0,0,0,0,0
14.16,1416,0,0,0,0,1.57082,-1.57098,0,0,0,0,0,0,0,0
14.17,1417,0,0,0,0,1.57081,-1.57098,0,0,0,0,0,0,0,0
14.18,1418,0,0,0,0,1.57081,-1.57097,0,0,0,0,0,0,0,0
14.19,1419,0,0,0,0,1.57081,-1.57097,0,0,0,0,0,0,0,0
14.2,1420,0,0,0,0,1.57081,-1.57097,0,0,0,0,0,0,0,0
14.21,1421,0,0,0,0,1.5708,-1.57096,0,0,0,0,0,0,0,0
14.22,1422,0,0,0,0,1.5708,-1.57096,0,0,0,0,0,0,0,0
14.23,1423,0,0,0,0,1.5708,-1.57096,0,0,0,0,0,0,0,0
14.24,1424,0,0,0,0,1.57079,-1.57095,0,0,0,0,0,0,0,0
14.25,1425,0,0,0,0,1.57079,-1.57095,0,0,0,0,0,0,0,0
14.26,1426,0,0,0,0,1.57079,-1.57095,0,0,0,0,0,0,0,0
14.27,1427,0,0,0,0,1.57079,-1.57094,0,0,0,0,0,0,0,0
14.28,1428,0,0,0,0,1.57078,-1.57094,0,0,0,0,0,0,0,0
14.29,1429,0,0,0,0,1.57078,-1.57094,0,0,0,0,0,0,0,0
14.3,1430,0,0,0,0,1.57078,-1.57093,0,0,0,0,0,0,0,0
14.31,1431,0,0,0,0,1.57077,-1.57093,0,0,0,0,0,0,0,0
14.32,1432,0,0,0,0,1.57077,-1.57093,0,0,0,0,0,0,0,0
14.33,1433,0,0,0,0,1.57077,-1.57092,0,0,0,0,0,0,0,0
14.34,1434,0,0,0,0,1.57077,-1.57092,0,0,0,0,0,0,0,0
14.35,1435,0,0,0,0,1.57076,-1.57092,0,0,0,0,0,0,0,0
14.36,1436,0,0,0,0,1.57076,-1.57091,0,0,0,0,0,0,0,0
14.37,1437,0,0,0,0,1.57076,-1.57091,0,0,0,0,0,0,0,0
14.38,1438,0,0,0,0,1.57075,-1.57091,0,0,0,0,0,0,0,0
14.39,1439,0,0,0,0,1.57075,-1.5709,0,0,0,0,0,0,0,0
14.4,1440,0,0,0,0,1.57075,-1.5709,0,0,0,0,0,0,0,0
14.41,1441,0,0,0,0,1.57075,-1.5709,0,0,0,0,0,0,0,0
14.42,1442,0,0,0,0,1.57074,-1.57089,0,0,0,0,0,0,0,0
14.43,1443,0,0,0,0,1.57074,-1.57089,0,0,0,0,0,0,0,0
14.44,1444,0,0,0,0,1.57074,-1.57089,0,0,0,0,0,0,0,0
14.45,1445,0,0,0,0,1.57073,-1.57088,0,0,0,0,0,0,0,0
14.46,1446,0,0,0,0,1.57073,-1.57088,0,0,0,0,0,0,0,0
14.47,1447,0,0,0,0,1.57073,-1.57088,0,0,0,0,0,0,0,0
14.48,1448,0,0,0,0,1.57073,-1.57087,0,0,0,0,0,0,0,0
14.49,1449,0,0,0,0,1.57072,-1.57087,0,0,0,0,0,0,0,0
14.5,1450,0,0,0,0,1.57072,-1.57087,0,0,0,0,0,0,0,0
14.51,1451,0,0,0,0,1.57072,-1.57086,0,0,0,0,0,0,0,0
14.52,1452,0,0,0,0,1.57072,-1.57086,0,0,0,0,0,0,0,0
14.53,1453,0,0,0,0,1.57071,-1.57086,0,0,0,0,0,0,0,0
14.54,1454,0,0,0,0,1.57071,-1.57086,0,0,0,0,0,0,0,0
14.55,1455,0,0,0,0,1.57071,-1.57085,0,0,0,0,0,0,0,0
14.56,1456,0,0,0,0,1.57071,-1.57085,0,0,0,0,0,0,0,0
14.57,1457,0,0,0,0,1.5707,-1.57085,0,0,0,0,0,0,0,0
14.58,1458,0,0,0,0,1.5707,-1.57084,0,0,0,0,0,0,0,0
14.59,1459,0,0,0,0,1.5707,-1.57084,0,0,0,0,0,0,0,0
14.6,1460,0,0,0,0,1.5707,-1.57084,0,0,0,0,0,0,0,0
14.61,1461,0,0,0,0,1.57069,-1.57083,0,0,0,0,0,0,0,0
14.62,1462,0,0,0,0,1.57069,-1.57083,0,0,0,0,0,0,0,0
14.63,1463,0,0,0,0,1.57069,-1.57083,0,0,0,0,0,0,0,0
14.64,1464,0,0,0,0,1.57068,-1.57083,0,0,0,0,0,0,0,0
14.65,1465,0,0,0,0,1.57068,-1.57082,0,0,0,0,0,0,0,0
14.66,1466,0,0,0,0,1.57068,-1.57082,0,0,0,0,0,0,0,0
14.67,1467,0,0,0,0,1.57068,-1.57082,0,0,0,0,0,0,0,0
14.68,1468,0,0,0,0,1.57067,-1.57081,0,0,0,0,0,0,0,0
14.69,1469,0,0,0,0,1.57067,-1.57081,0,0,0,0,0,0,0,0
14.7,1470,0,0,0,0,1.57067,-1.57081,0,0,0,0,0,0,0,0
14.71,1471,0,0,0,0,1.57067,-1.57081,0,0,0,0,0,0,0,0
14.72,1472,0,0,0,0,1.57066,-1.5708,0,0,0,0,0,0,0,0
14.73,1473,0,0,0,0,1.57066,-1.5708,0,0,0,0,0,0,0,0
14.74,1474,0,0,0,0,1.57066,-1.5708,0,0,0,0,0,0,0,0
14.75,1475,0,0,0,0,1.57066,-1.57079,0,0,0,0,0,0,0,0
14.76,1476,0,0,0,0,1.57066,-1.57079,0,0,0,0,0,0,0,0
14.77,1477,0,0,0,0,1.57065,-1.57079,0,0,0,0,0,0,0,0
14.78,1478,0,0,0,0,1.57065,-1.57079,0,0,0,0,0,0,0,0
14.79,1479,0,0,0,0,1.57065,-1.57078,0,0,0,0,0,0,0,0
14.8,1480,0,0,0,0,1.57065,-1.57078,0,0,0,0,0,0,0,0
14.81,1481,0,0,0,0,1.57064,-1.57078,0,0,0,0,0,0,0,0
14.82,1482,0,0,0,0,1.57064,-1.57077,0,0,0,0,0,0,0,0
14.83,1483,0,0,0,0,1.57064,-1.57077,0,0,0,0,0,0,0,0
14.84,1484,0,0,0,0,1.57064,-1.57077,0,0,0,0,0,0,0,0
14.85,1485,0,0,0,0,1.57063,-1.57077,0,0,0,0,0,0,0,0
14.86,1486,0,0,0,0,1.57063,-1.57076,0,0,0,0,0,0,0,0
14.87,1487,0,0,0,0,1.57063,-1.57076,0,0,0,0,0,0,0,0
14.88,1488,0,0,0,0,1.57063,-1.57076,0,0,0,0,0,0,0,0
14.89,1489,0,0,0,0,1.57062,-1.57076,0,0,0,0,0,0,0,0
14.9,1490,0,0,0,0,1.57062,-1.57075,0,0,0,0,0,0,0,0
14.91,1491,0,0,0,0,1.57062,-1.57075,0,0,0,0,0,0,0,0
14.92,1492,0,0,0,0,1.57062,-1.57075,0,0,0,0,0,0,0,0
14.93,1493,0,0,0,0,1.57062,-1.57075,0,0,0,0,0,0,0,0
14.94,1494,0,0,0,0,1.57061,-1.57074,0,0,0,0,0,0,0,0
14.95,1495,0,0,0,0,1.57061,-1.57074,0,0,0,0,0,0,0,0
14.96,1496,0,0,0,0,1.57061,-1.57074,0,0,0,0,0,0,0,0
14.97,1497,0,0,0,0,1.57061,-1.57073,0,0,0,0,0,0,0,0
14.98,1498,0,0,0,0,1.5706,-1.57073,0,0,0,0,0,0,0,0
14.99,1499,0,0,0,0,1.5706,-1.57073,0,0,0,0,0,0,0,0
15,1500,0,0,0,0,1.5706,-1.57073,0,0,0,0,0,0,0,0
15.01,1501,0,0,0,0,1.5706,-1.57072,0,0,0,0,0,0,0,0
15.02,1502,0,0,0,0,1.5706,-1.57072,0,0,0,0,0,0,0,0
15.03,1503,0,0,0,0,1.57059,-1.57072,0,0,0,0,0,0,0,0
15.04,1504,0,0,0,0,1.57059,-1.57072,0,0,0,0,0,0,0,0
15.05,1505,0,0,0,0,1.57059,-1.57071,0,0,0,0,0,0,0,0
15.06,1506,0,0,0,0,1.57059,-1.57071,0,0,0,0,0,0,0,0
15.07,1507,0,0,0,0,1.57058,-1.57071,0,0,0,0,0,0,0,0
15.08,1508,0,0,0,0,1.57058,-1.57071,0,0,0,0,0,0,0,0
15.09,1509,0,0,0,0,1.57058,-1.5707,0,0,0,0,0,0,0,0
15.1,1510,0,0,0,0,1.57058,-1.5707,0,0,0,0,0,0,0,0
15.11,1511,0,0,0,0,1.57058,-1.5707,0,0,0,0,0,0,0,0
15.12,1512,0,0,0,0,1.57057,-1.5707,0,0,0,0,0,0,0,0
15.13,1513,0,0,0,0,1.57057,-1.57069,0,0,0,0,0,0,0,0
15.14,1514,0,0,0,0,1.57057,-1.57069,0,0,0,0,0,0,0,0
15.15,1515,0,0,0,0,1.57057,-1.57069,0,0,0,0,0,0,0,0
15.16,1516,0,0,0,0,1.57057,-1.57069,0,0,0,0,0,0,0,0
15.17,1517,0,0,0,0,1.57056,-1.57068,0,0,0,0,0,0,0,0
15.18,1518,0,0,0,0,1.57056,-1.57068,0,0,0,0,0,0,0,0
15.19,1519,0,0,0,0,1.57056,-1.57068,0,0,0,0,0,0,0,0
15.2,1520,0,0,0,0,1.57056,-1.57068,0,0,0,0,0,0,0,0
15.21,1521,0,0,0,0,1.57055,-1.57067,0,0,0,0,0,0,0,0
15.22,1522,0,0,0,0,1.57055,-1.57067,0,0,0,0,0,0,0,0
15.23,1523,0,0,0,0,1.57055,-1.57067,0,0,0,0,0,0,0,0
15.24,1524,0,0,0,0,1.57055,-1.57067,0,0,0,0,0,0,0,0
15.25,1525,0,0,0,0,1.57055,-1.57066,0,0,0,0,0,0,0,0
15.26,1526,0,0,0,0,1.57054,-1.57066,0,0,0,0,0,0,0,0
15.27,1527,0,0,0,0,1.57054,-1.57066,0,0,0,0,0,0,0,0
15.28,1528,0,0,0,0,1.57054,-1.57066,0,0,0,0,0,0,0,0
15.29,1529,0,0,0,0,1.57054,-1.57066,0,0,0,0,0,0,0,0
15.3,1530,0,0,0,0,1.57054,-1.57065,0,0,0,0,0,0,0,0
15.31,1531,0,0,0,0,1.57053,-1.57065,0,0,0,0,0,0,0,0
15.32,1532,0,0,0,0,1.57053,-1.57065,0,0,0,0,0,0,0,0
15.33,1533,0,0,0,0,1.57053,-1.57065,0,0,0,0,0,0,0,0
15.34,1534,0,0,0,0,1.57053,-1.57064,0,0,0,0,0,0,0,0
15.35,1535,0,0,0,0,1.57053,-1.57064,0,0,0,0,0,0,0,0
15.36,1536,0,0,0,0,1.57052,-1.57064,0,0,0,0,0,0,0,0
15.37,1537,0,0,0,0,1.57052,-1.57064,0,0,0,0,0,0,0,0
15.38,1538,0,0,0,0,1.57052,-1.57063,0,0,0,0,0,0,0,0
15.39,1539,0,0,0,0,1.57052,-1.57063,0,0,0,0,0,0,0,0
15.4,1540,0,0,0,0,1.57052,-1.57063,0,0,0,0,0,0,0,0
15.41,1541,0,0,0,0,1.57052,-1.57063,0,0,0,0,0,0,0,0
15.42,1542,0,0,0,0,1.57051,-1.57063,0,0,0,0,0,0,0,0
15.43,1543,0,0,0,0,1.57051,-1.57062,0,0,0,0,0,0,0,0
15.44,1544,0,0,0,0,1.57051,-1.57062,0,0,0,0,0,0,0,0
15.45,1545,0,0,0,0,1.57051,-1.57062,0,0,0,0,0,0,0,0
15.46,1546,0,0,0,0,1.57051,-1.57062,0,0,0,0,0,0,0,0
15.47,1547,0,0,0,0,1.5705,-1.57061,0,0,0,0,0,0,0,0
15.48,1548,0,0,0,0,1.5705,-1.57061,0,0,0,0,0,0,0,0
15.49,1549,0,0,0,0,1.5705,-1.57061,0,0,0,0,0,0,0,0
15.5,1550,0,0,0,0,1.5705,-1.57061,0,0,0,0,0,0,0,0
15.51,1551,0,0,0,0,1.5705,-1.57061,0,0,0,0,0,0,0,0
15.52,1552,0,0,0,0,1.57049,-1.5706,0,0,0,0,0,0,0,0
15.53,1553,0,0,0,0,1.57049,-1.5706,0,0,0,0,0,0,0,0
15.54,1554,0,0,0,0,1.57049,-1.5706,0,0,0,0,0,0,0,0
15.55,1555,0,0,0,0,1.57049,-1.5706,0,0,0,0,0,0,0,0
15.56,1556,0,0,0,0,1.57049,-1.5706,0,0,0,0,0,0,0,0
15.57,1557,0,0,0,0,1.57049,-1.57059,0,0,0,0,0,0,0,0
15.58,1558,0,0,0,0,1.57048,-1.57059,0,0,0,0,0,0,0,0
15.59,1559,0,0,0,0,1.57048,-1.57059,0,0,0,0,0,0,0,0
15.6,1560,0,0,0,0,1.57048,-1.57059,0,0,0,0,0,0,0,0
15.61,1561,0,0,0,0,1.57048,-1.57059,0,0,0,0,0,0,0,0
15.62,1562,0,0,0,0,1.57048,-1.57058,0,0,0,0,0,0,0,0
15.63,1563,0,0,0,0,1.57048,-1.57058,0,0,0,0,0,0,0,0
15.64,1564,0,0,0,0,1.57047,-1.57058,0,0,0,0,0,0,0,0
15.65,1565,0,0,0,0,1.57047,-1.57058,0,0,0,0,0,0,0,0
15.66,1566,0,0,0,0,1.57047,-1.57057,0,0,0,0,0,0,0,0
15.67,1567,0,0,0,0,1.57047,-1.57057,0,0,0,0,0,0,0,0
15.68,1568,0,0,0,0,1.57047,-1.57057,0,0,0,0,0,0,0,0
15.69,1569,0,0,0,0,1.57046,-1.57057,0,0,0,0,0,0,0,0
15.7,1570,0,0,0,0,1.57046,-1.57057,0,0,0,0,0,0,0,0
15.71,1571,0,0,0,0,1.57046,-1.57056,0,0,0,0,0,0,0,0
15.72,1572,0,0,0,0,1.57046,-1.57056,0,0,0,0,0,0,0,0
15.73,1573,0,0,0,0,1.57046,-1.57056,0,0,0,0,0,0,0,0
15.74,1574,0,0,0,0,1.57046,-1.57056,0,0,0,0,0,0,0,0
15.75,1575,0,0,0,0,1.57045,-1.57056,0,0,0,0,0,0,0,0
15.76,1576,0,0,0,0,1.57045,-1.57055,0,0,0,0,0,0,0,0
15.77,1577,0,0,0,0,1.57045,-1.57055,0,0,0,0,0,0,0,0
15.78,1578,0,0,0,0,1.57045,-1.57055,0,0,0,0,0,0,0,0
15.79,1579,0,0,0,0,1.57045,-1.57055,0,0,0,0,0,0,0,0
15.8,1580,0,0,0,0,1.57045,-1.57055,0,0,0,0,0,0,0,0
15.81,1581,0,0,0,0,1.57044,-1.57054,0,0,0,0,0,0,0,0
15.82,1582,0,0,0,0,1.57044,-1.57054,0,0,0,0,0,0,0,0
15.83,1583,0,0,0,0,1.57044,-1.57054,0,0,0,0,0,0,0,0
15.84,1584,0,0,0,0,1.57044,-1.57054,0,0,0,0,0,0,0,0
15.85,1585,0,0,0,0,1.57044,-1.57054,0,0,0,0,0,0,0,0
15.86,1586,0,0,0,0,1.57044,-1.57054,0,0,0,0,0,0,0,0
15.87,1587,0,0,0,0,1.57043,-1.57053,0,0,0,0,0,0,0,0
15.88,1588,0,0,0,0,1.57043,-1.57053,0,0,0,0,0,0,0,0
15.89,1589,0,0,0,0,1.57043,-1.57053,0,0,0,0,0,0,0,0
15.9,1590,0,0,0,0,1.57043,-1.57053,0,0,0,0,0,0,0,0
15.91,1591,0,0,0,0,1.57043,-1.57053,0,0,0,0,0,0,0,0
15.92,1592,0,0,0,0,1.57043,-1.57052,0,0,0,0,0,0,0,0
15.93,1593,0,0,0,0,1.57043,-1.57052,0,0,0,0,0,0,0,0
15.94,1594,0,0,0,0,1.57042,-1.57052,0,0,0,0,0,0,0,0
15.95,1595,0,0,0,0,1.57042,-1.57052,0,0,0,0,0,0,0,0
15.96,1596,0,0,0,0,1.57042,-1.57052,0,0,0,0,0,0,0,0
15.97,1597,0,0,0,0,1.57042,-1.57051,0,0,0,0,0,0,0,0
15.98,1598,0,0,0,0,1.57042,-1.57051,0,0,0,0,0,0,0,0
15.99,1599,0,0,0,0,1.57042,-1.57051,0,0,0,0,0,0,0,0
16,1600,0,0,0,0,1.57041,-1.57051,0,0,0,0,0,0,0,0
16.01,1601,0,0,0,0,1.57041,-1.57051,0,0,0,0,0,0,0,0
16.02,1602,0,0,0,0,1.57041,-1.57051,0,0,0,0,0,0,0,0
16.03,1603,0,0,0,0,1.57041,-1.5705,0,0,0,0,0,0,0,0
16.04,1604,0,0,0,0,1.57041,-1.5705,0,0,0,0,0,0,0,0
16.05,1605,0,0,0,0,1.57041,-1.5705,0,0,0,0,0,0,0,0
16.06,1606,0,0,0,0,1.57041,-1.5705,0,0,0,0,0,0,0,0
16.07,1607,0,0,0,0,1.5704,-1.5705,0,0,0,0,0,0,0,0
16.08,1608,0,0,0,0,1.5704,-1.5705,0,0,0,0,0,0,0,0
16.09,1609,0,0,0,0,1.5704,-1.57049,0,0,0,0,0,0,0,0
16.1,1610,0,0,0,0,1.5704,-1.57049,0,0,0,0,0,0,0,0
16.11,1611,0,0,0,0,1.5704,-1.57049,0,0,0,0,0,0,0,0
16.12,1612,0,0,0,0,1.5704,-1.57049,0,0,0,0,0,0,0,0
16.13,1613,0,0,0,0,1.57039,-1.57049,0,0,0,0,0,0,0,0
16.14,1614,0,0,0,0,1.57039,-1.57048,0,0,0,0,0,0,0,0
16.15,1615,0,0,0,0,1.57039,-1.57048,0,0,0,0,0,0,0,0
16.16,1616,0,0,0,0,1.57039,-1.57048,0,0,0,0,0,0,0,0
16.17,1617,0,0,0,0,1.57039,-1.57048,0,0,0,0,0,0,0,0
16.18,1618,0,0,0,0,1.57039,-1.57048,0,0,0,0,0,0,0,0
16.19,1619,0,0,0,0,1.57039,-1.57048,0,0,0,0,0,0,0,0
16.2,1620,0,0,0,0,1.57038,-1.57047,0,0,0,0,0,0,0,0
16.21,1621,0,0,0,0,1.57038,-1.57047,0,0,0,0,0,0,0,0
16.22,1622,0,0,0,0,1.57038,-1.57047,0,0,0,0,0,0,0,0
16.23,1623,0,0,0,0,1.57038,-1.57047,0,0,0,0,0,0,0,0
16.24,1624,0,0,0,0,1.57038,-1.57047,0,0,0,0,0,0,0,0
16.25,1625,0,0,0,0,1.57038,-1.57047,0,0,0,0,0,0,0,0
16.26,1626,0,0,0,0,1.57038,-1.57046,0,0,0,0,0,0,0,0
16.27,1627,0,0,0,0,1.57037,-1.57046,0,0,0,0,0,0,0,0
16.28,1628,0,0,0,0,1.57037,-1.57046,0,0,0,0,0,0,0,0
16.29,1629,0,0,0,0,1.57037,-1.57046,0,0,0,0,0,0,0,0
16.3,1630,0,0,0,0,1.57037,-1.57046,0,0,0,0,0,0,0,0
16.31,1631,0,0,0,0,1.57037,-1.57046,0,0,0,0,0,0,0,0
16.32,1632,0,0,0,0,1.57037,-1.57045,0,0,0,0,0,0,0,0
16.33,1633,0,0,0,0,1.57037,-1.57045,0,0,0,0,0,0,0,0
16.34,1634,0,0,0,0,1.57037,-1.57045,0,0,0,0,0,0,0,0
16.35,1635,0,0,0,0,1.57036,-1.57045,0,0,0,0,0,0,0,0
16.36,1636,0,0,0,0,1.57036,-1.57045,0,0,0,0,0,0,0,0
16.37,1637,0,0,0,0,1.57036,-1.57045,0,0,0,0,0,0,0,0
16.38,1638,0,0,0,0,1.57036,-1.57044,0,0,0,0,0,0,0,0
16.39,1639,0,0,0,0,1.57036,-1.57044,0,0,0,0,0,0,0,0
16.4,1640,0,0,0,0,1.57036,-1.57044,0,0,0,0,0,0,0,0
16.41,1641,0,0,0,0,1.57036,-1.57044,0,0,0,0,0,0,0,0
16.42,1642,0,0,0,0,1.57035,-1.57044,0,0,0,0,0,0,0,0
16.43,1643,0,0,0,0,1.57035,-1.57044,0,0,0,0,0,0,0,0
16.44,1644,0,0,0,0,1.57035,-1.57044,0,0,0,0,0,0,0,0
16.45,1645,0,0,0,0,1.57035,-1.57043,0,0,0,0,0,0,0,0
16.46,1646,0,0,0,0,1.57035,-1.57043,0,0,0,0,0,0,0,0
16.47,1647,0,0,0,0,1.57035,-1.57043,0,0,0,0,0,0,0,0
16.48,1648,0,0,0,0,1.57035,-1.57043,0,0,0,0,0,0,0,0
16.49,1649,0,0,0,0,1.57035,-1.57043,0,0,0,0,0,0,0,0
16.5,1650,0,0,0,0,1.57034,-1.57043,0,0,0,0,0,0,0,0
16.51,1651,0,0,0,0,1.57034,-1.57042,0,0,0,0,0,0,0,0
16.52,1652,0,0,0,0,1.57034,-1.57042,0,0,0,0,0,0,0,0
16.53,1653,0,0,0,0,1.57034,-1.57042,0,0,0,0,0,0,0,0
16.54,1654,0,0,0,0,1.57034,-1.57042,0,0,0,0,0,0,0,0
16.55,1655,0,0,0,0,1.57034,-1.57042,0,0,0,0,0,0,0,0
16.56,1656,0,0,0,0,1.57034,-1.57042,0,0,0,0,0,0,0,0
16.57,1657,0,0,0,0,1.57034,-1.57042,0,0,0,0,0,0,0,0
16.58,1658,0,0,0,0,1.57033,-1.57041,0,0,0,0,0,0,0,0
16.59,1659,0,0,0,0,1.57033,-1.57041,0,0,0,0,0,0,0,0
16.6,1660,0,0,0,0,1.57033,-1.57041,0,0,0,0,0,0,0,0
16.61,1661,0,0,0,0,1.57033,-1.57041,0,0,0,0,0,0,0,0
16.62,1662,0,0,0,0,1.57033,-1.57041,0,0,0,0,0,0,0,0
16.63,1663,0,0,0,0,1.57033,-1.57041,0,0,0,0,0,0,0,0
16.64,1664,0,0,0,0,1.57033,-1.57041,0,0,0,0,0,0,0,0
16.65,1665,0,0,0,0,1.57033,-1.5704,0,0,0,0,0,0,0,0
16.66,1666,0,0,0,0,1.57032,-1.5704,0,0,0,0,0,0,0,0
16.67,1667,0,0,0,0,1.57032,-1.5704,0,0,0,0,0,0,0,0
16.68,1668,0,0,0,0,1.57032,-1.5704,0,0,0,0,0,0,0,0
16.69,1669,0,0,0,0,1.57032,-1.5704,0,0,0,0,0,0,0,0
16.7,1670,0,0,0,0,1.57032,-1.5704,0,0,0,0,0,0,0,0
16.71,1671,0,0,0,0,1.57032,-1.5704,0,0,0,0,0,0,0,0
16.72,1672,0,0,0,0,1.57032,-1.57039,0,0,0,0,0,0,0,0
16.73,1673,0,0,0,0,1.57032,-1.57039,0,0,0,0,0,0,0,0
16.74,1674,0,0,0,0,1.57032,-1.57039,0,0,0,0,0,0,0,0
16.75,1675,0,0,0,0,1.57031,-1.57039,0,0,0,0,0,0,0,0
16.76,1676,0,0,0,0,1.57031,-1.57039,0,0,0,0,0,0,0,0
16.77,1677,0,0,0,0,1.57031,-1.57039,0,0,0,0,0,0,0,0
